begin time,end time,turn,Overlap,Interruption,Successful interruption,turn.holder,speaker,Chinese,Pinyin,English,addressee,arguable.move,issue at stake,substance,whats offered,strategy.detail,strategy,strategy.meaning,option,option.details,target.detail,valence,attitude,explicitness,invocation.signal,trigger,attitude.realisation,graduation.detail,graduation.realisation,engagement.detail,engage.realisation,particle
32:22.5,32:23.8,130,,,,M_Wu_W01,M_Wu_W01,他表示能够接受,,He said he could accept (the criticism),wife,,,,,,,,,,,,,,,,,,,,,
32:23.8,32:25.2,130,,,,,M_Wu_W01,并且相信你,,And believe you,wife,,,,,,,,,,,,,,,,,,,,,
32:25.2,32:27.9,130,,,,,M_Wu_W01,给他一些鼓励..好吗,,Give him some encouragement.. okay,wife,,,,,,,,,,,,,,,,,,,,,
32:27.9,32:29.9,130,O,I,,,M_Wu_W01,试着..试着学会,,Try..try to learn to,wife,,,,,,,,,,,,,,,,,,,,,
32:29.2,32:30.6,131,O,I,S,Wife_W01_WW,Wife_W01_WW,没办法改变,,I can't change,female mediator,,,,,,,,,,relationship,-ve,appreciation,invoke,denial,,没法,,,monoglossic,,
32:30.0,32:31.8,132,O,I,S,M_Wu_W01,M_Wu_W01,给自己这样的一个..余地,,Give yourself such a.. leeway,wife,,,,,,,,,,,,,,,,,,,,,
32:31.8,32:32.4,132,,,,,M_Wu_W01,和退路,,And take one step backward,wife,,,,,,,,,,,,,,,,,,,,,
32:32.4,32:33.2,132,,,,,M_Wu_W01,咱们也调整一下,,Let's make some adjustment,wife,,,,,,,,,,,,,,,,,,,,,
32:33.2,32:39.4,132,,,,,M_Wu_W01,以后呢..多照顾一点他的一些柔软的..比较脆弱的那个..情绪,,In the future.. take care of some of his soft.. more fragile ones... emotions,wife,,,,,,,,,,,,,,,,,,,,,
32:40.2,33:00.7,132,,,,voiceover,,voiceover,,,,,,,,,,,,,,,,,,,,,,,,
33:06.7,33:10.0,133,,,,Hostess_W01,Hostess_W01,好的从密室出来..我们回到今天的调解现场,Hǎo de cóng mìshì chūlái.. Wǒmen huí dào jīntiān de tiáojiě xiànchǎng ,Okay coming out of the private mediation rooms.. Let’s come back to today’s mediation studio,couple,,,,,,,,,,,,,,,,,,,,,
33:10.0,33:14.6,133,,,,,Hostess_W01,问一下..吴女士和胡先生..现在..什么想法,wèn yīxià.. Wú nǚshì hé hú xiānshēng.. Xiànzài.. Shénme xiǎngfǎ ,Let me ask.. Ms. Wu and Mr. Hu.. Now.. What do you think,couple,,,,,,,,,,,,,,,,,,,,,
33:15.6,33:19.2,134,,,,Husband_W01_AH,Husband_W01_AH,我(1.3)以前是很多事..做得不好,wǒ (1.3) Yǐqián shì hěnduō shì.. Zuò dé bù hǎo ,I (1.3) there were a lot of things.. I didn't do well,hostess,,,,,,,,,,self,-ve,judgement,inscribe,,,不好,up:isolated,很大,contract:proclaim,是,
33:19.2,33:23.8,134,,,,,Husband_W01_AH,对她确实有一些意识不到的错误,duì tā quèshí yǒu yīxiē yìshí bù dào de cuòwù ,I really made some mistakes that I was unaware of,hostess,,,,,,,,,,self,-ve,judgement,inscribe,,,错误,down:isolated,意识不到,contract:proclaim,确实,
33:23.8,33:25.9,134,,,,,Husband_W01_AH,很多是..误解了她,hěnduō shì.. Wùjiěle tā ,Many mistakes were about.. Misunderstanding her,hostess,,,,,,,,,,self,-ve,judgement,inscribe,,,误解,up:isolated,很多,contract:proclaim,是,
33:25.9,33:27.8,134,,,,,Husband_W01_AH,然后冤枉了她,ránhòu yuānwǎngle tā ,And then I wronged her,hostess,,,,,,,,,,self,-ve,judgement,inscribe,,,冤枉,,,monoglossic,,
33:27.8,33:31.1,134,,,,,Husband_W01_AH,以后我保证我..信任她,yǐhòu wǒ bǎozhèng wǒ.. Xìnrèn tā ,From now on I promise I..will trust her,hostess,,,,,,,,,,self,+ve,judgement,invoke,irrealis Affect,,信任,up:isolated,保证,contract:proclaim,保证,
33:31.1,33:34.0,134,,,,,Husband_W01_AH,也不给她..增加很多麻烦了,yě bù gěi tā.. Zēngjiā hěnduō máfanle ,I won't bring her.. a lot of troubles either,hostess,,,,,,,,,,self,+ve,judgement,invoke,irrealis Affect,,不添麻烦,up:isolated,很多,contract:proclaim,保证,
33:34.0,33:36.0,134,,,,,Husband_W01_AH,好吧..老婆,hǎo ba.. Lǎopó ,Ok..my wife,antagonist,,,,,,,,,,,,,,,,,,,,,
33:36.0,33:39.0,134,,,,,Husband_W01_AH,今天我在这里哈..对你道歉了,jīntiān wǒ zài zhèlǐ hā.. Duì nǐ dàoqiànle,I am here today.. I apologize to you,antagonist,,,,,,,,,,self,+ve,judgement,inscribe,,,道歉,,,monoglossic,,
33:39.0,33:39.8,134,,,,,Husband_W01_AH,对不起,Duìbùqǐ ,I am sorry,antagonist,,,,,,,,,,self,+ve,judgement,inscribe,,,对不起,,,monoglossic,,
33:39.8,33:41.6,134,,,,,Husband_W01_AH,以前都是我的错,yǐqián dōu shì wǒ de cuò ,It was all my fault in the past,antagonist,,,,,,,,,,self,+ve,judgement,inscribe,,,我错,up:isolated,都,contract:proclaim,都,
33:41.6,33:45.3,134,,,,,Husband_W01_AH,但是你从来不给我机会去沟通,dànshì nǐ cónglái bu gěi wǒ jīhuì qù gōutōng ,But you never gave me a chance to communicate,antagonist,,,,,,,,,,antagonist,-ve,judgement,inscribe,,,不给机会,up:isolated,从来,contract:disclaim:counter,但是,
33:45.3,33:48.7,134,,,,,Husband_W01_AH,很多时候我真的是..有话都没地方说了,hěnduō shíhòu wǒ zhēn de shì.. Yǒu huà dōu méi dìfāng shuōle ,Many times I really am.. I had no one to talk to,antagonist,,,,,,,,,,antagonist,-ve,judgement,invoke,denial,,有话没处说,up:isolated,真的是,contract:proclaim,真的是,
33:48.7,33:54.4,134,,,,,Husband_W01_AH,以后..我保证两个人共同..承担这些..担子,yǐhòu.. Wǒ bǎozhèng liǎng gèrén gòngtóng.. Chéngdān zhèxiē.. Dànzi ,In the future.. I promise that the two of us will share these burdens together,antagonist,,,,,,,,,,self,+ve,judgement,invoke,irrealis Affect,,共同承担,,,contract:proclaim,保证,
33:54.4,33:55.9,134,,,,,Husband_W01_AH,不要你去扛,bùyào nǐ qù káng ,I will not let you to carry it by yourself,antagonist,,,,,,,,,,self,+ve,judgement,invoke,irrealis Affect,,不要你,,,contract:proclaim,保证,
33:55.9,33:57.1,134,,,,,Husband_W01_AH,不要你去承担,bùyào nǐ qù chéngdān,I will not let you to shoulder it,antagonist,,,,,,,,,,self,+ve,judgement,invoke,irrealis Affect,,不要你,,,contract:proclaim,保证,
33:58.0,34:02.1,135,,,,Wife_W01_WW,Wife_W01_WW,我希望他能做到他..自己刚刚讲的那些..承诺,Wǒ xīwàng tā néng zuò dào tā.. Zìjǐ gānggāng jiǎng dì nàxiē.. Chéngnuò ,I hope he can do he.. What he has just talked about.. the promises,hostess,,,,,,,,,,self,+ve,judgement,invoke,irrealis Affect,,希望,,,monoglossic,,
34:02.1,34:03.0,135,,,,,Wife_W01_WW,他能做得到,tā néng zuò dé dào ,He can do it,hostess,,,,,,,,,,,,,,,,,,,,,
34:03.0,34:06.5,135,,,,,Wife_W01_WW,我自己该改变的就是说..在强势这一块,wǒ zìjǐ gāi gǎibiàn de jiùshì shuō.. Zài qiángshì zhè yīkuài ,What I should change on my part is that is to say.. on the aspect of being pushy,hostess,,,,,,,,,,self,+ve,judgement,invoke,irrealis Affect,,改变,down:isolated,这一块,expand:entertain,就是说,
34:06.5,34:09.6,135,,,,,Wife_W01_WW,该改的就是说..他能承担的,gāi gǎi de jiùshì shuō.. Tā néng chéngdān de ,should change that is to say.. what he can shoulder,hostess,,,,,,,,,,,,,,,,,,,,,
34:09.6,34:10.9,135,,,,,Wife_W01_WW,我就尽量丢给他,wǒ jiù jǐnliàng diū gěi tā ,I will try to throw it to him,hostess,,,,,,,,,,self,+ve,judgement,invoke,irrealis Affect,,改变,down:isolated,尽量,expand:entertain,就是说,
34:10.9,34:12.9,135,,,,,Wife_W01_WW,我也不想做一个女强人,wǒ yě bùxiǎng zuò yīgè nǚ qiángrén ,I don't want to be a strong woman either,hostess,,,,,,,,,,self,+ve,judgement,invoke,irrealis Affect,,不想,,,contract:disclaim,也,
34:12.9,34:16.9,135,,,,,Wife_W01_WW,哪个女人都想..都希望自己可以被自己的老公认可,nǎge nǚrén dōu xiǎng.. Dōu xīwàng zìjǐ kěyǐ bèi zìjǐ de lǎogōng rènkě,Every woman wants to.. all hope to be recognized by our husband,hostess,,,,,,,,,,self,+ve,judgement,invoke,irrealis Affect,,希望,up:isolated,哪个女人,contract:proclaim,哪个,
34:17.6,34:18.2,136,,,,Hostess_W01,Hostess_W01,一起面对,Yīqǐ miàn duì ,You face life together,couple,,,,,,,,,,,,,,,,,,,,,
34:18.2,34:19.3,136,,,,,Hostess_W01,一起努力好不好,yīqǐ nǔlì hǎobù hǎo ,You work hard together okay,couple,,,,,,,,,,,,,,,,,,,,,
34:19.4,34:19.7,137,,,,Wife_W01_WW,Wife_W01_WW,嗯,ń ,Ok,hostess,,,,,,,,,,,,,,,,,,,,,
34:20.8,34:23.0,138,,,,Husband_W01_AH,Husband_W01_AH,她就是少让我担心她就可以了,tā jiùshì shǎo ràng wǒ dānxīn tā jiù kěyǐle ,She just makes me worry less about her,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,directive,,,,,contract:proclaim,就,
34:23.0,34:26.8,138,,,,,Husband_W01_AH,其实我自己在心里面..一直是在担心她的,qíshí wǒ zìjǐ zàixīn lǐmiàn.. Yīzhí shì zài dānxīn tā de,Actually in my heart.. I have been worrying about her,hostess,,,,,,,,,,self,+ve,judgement,invoke,attitudinal token,antagonist,担心,up:isolated,一直,contract:proclaim,其实,
34:27.9,34:30.1,139,,,,M_Bai_W01,M_Bai_W01,最后想跟..胡先生说一句话,,,husband,,,,,,,,,,,,,,,,,,,,,
34:30.1,34:33.3,139,,,,,M_Bai_W01,您刚才说以后你别让我担心就好,,,husband,,,,,,,,,,,,,,,,,,,,,
34:33.3,34:35.7,139,,,,,M_Bai_W01,但您有没有想过换一个思路,,,husband,,,,,,,,,,,,,,,,,,,,,
34:35.7,34:38.5,139,,,,,M_Bai_W01,如果你真的把自己做强做大,,,husband,,,,,,,,,,,,,,,,,,,,,
34:38.5,34:40.5,139,,,,,M_Bai_W01,她离不开你的时候,,,husband,,,,,,,,,,,,,,,,,,,,,
34:40.5,34:42.5,139,,,,,M_Bai_W01,你也没什么可担心的,,,husband,,,,,,,,,,,,,,,,,,,,,
34:42.7,34:46.3,140,O,,,Wife_W01_WW,Wife_W01_WW,对我也希望..他能够把精力放在..赚钱..养家上面,Duì wǒ yě xīwàng.. Tā nénggòu bǎ jīnglì fàng zài.. Zhuànqián.. Yǎngjiā shàng miàn ,I also hope that.. he can focus his energy on.. making money.. and supporting the family,female mediator,,,,,,,,,,antagonist,-ve,judgement,invoke,directive,,放,,,expand:entertain,希望,
34:42.7,34:42.9,141,O,,,Husband_W01_AH,Husband_W01_AH,对,duì ,Ok,antagonist,,,,,,,,,,,,,,,,,,,,,
34:46.3,34:49.3,142,,,,Wife_W01_WW,Wife_W01_WW,为了这个家..共同把这个家建得更好,wèile zhège jiā.. Gòngtóng bǎ zhège jiā jiàn dé gèng hǎo ,For this family..to make the family better together,female mediator,,,,,,,,,,self,+ve,judgement,inscribe,,,为了家,,,monoglossic,,
34:49.3,34:50.9,143,,,,M_Bai_W01,M_Bai_W01,好不好..胡先生,,OK... Mr. Hu,husband,,,,,,,,,,,,,,,,,,,,,
34:51.0,34:52.1,144,,,,Husband_W01_AH,Husband_W01_AH,嗯..可以,,Um...you can,female mediator,,,,,,,,,,,,,,,,,,,,,
34:53.1,34:56.1,145,,,,M_Bai_W01,M_Bai_W01,另外我也想跟吴女士说..说一句话,,,wife,,,,,,,,,,,,,,,,,,,,,
34:56.1,35:03.2,145,,,,,M_Bai_W01,就是有的时候..怀疑..和吃醋..很容易让人混淆,,,wife,,,,,,,,,,,,,,,,,,,,,
35:03.2,35:15.0,145,,,,,M_Bai_W01,其实在我看起来..胡先生有一些..对您的..和异性交往的..那样的一个小心思..好像..怀疑的味道..少了一点,,,wife,,,,,,,,,,,,,,,,,,,,,
35:15.0,35:16.9,145,,,,,M_Bai_W01,吃醋..的味道..更多一些,,,wife,,,,,,,,,,,,,,,,,,,,,
35:16.9,35:18.6,145,,,,,M_Bai_W01,而为什么吃醋,,,wife,,,,,,,,,,,,,,,,,,,,,
35:18.6,35:27.2,145,,,,,M_Bai_W01,是因为..他认为..我老婆..对别人的这种耐心..这种温柔..能够我也感受得到,,,wife,,,,,,,,,,,,,,,,,,,,,
35:27.2,35:28.6,145,,,,,M_Bai_W01,她也能这样对我,,,wife,,,,,,,,,,,,,,,,,,,,,
35:28.6,35:30.1,145,,,,,M_Bai_W01,那我多幸福,,,wife,,,,,,,,,,,,,,,,,,,,,
35:30.1,35:34.6,145,,,,,M_Bai_W01,所以有的时候..不要一下..就把他给定义在..他不信任你,,,wife,,,,,,,,,,,,,,,,,,,,,
35:34.6,35:38.0,145,,,,,M_Bai_W01,可能他也只是想从你这里..得到更多的温暖,,,wife,,,,,,,,,,,,,,,,,,,,,
35:38.0,35:41.7,145,,,,,M_Bai_W01,所以..当我们把彼此..这个位置能够摆正,,,couple,,,,,,,,,,,,,,,,,,,,,
35:41.7,35:45.7,145,,,,,M_Bai_W01,我想..你们未来的生活..应该是..越过越好,,,couple,,,,,,,,,,,,,,,,,,,,,
35:45.7,35:46.8,145,,,,,M_Bai_W01,好吗,,,couple,,,,,,,,,,,,,,,,,,,,,
35:46.8,35:48.9,145,,,,,M_Bai_W01,拉着你老婆的手回家吧,,,husband,,,,,,,,,,,,,,,,,,,,,
35:48.9,35:51.2,146,,,,Hostess_W01,Hostess_W01,回家..好好努力,,Go home.. work hard,couple,,,,,,,,,,,,,,,,,,,,,
35:51.6,35:53.2,147,,,,Husband_W01_AH,Husband_W01_AH,走哦..老婆..回去哦,Zǒu ó.. Lǎopó.. Huíqù ó ,Let's go..my wife..let's go back home,antagonist,,,,,,,,,,,,,,,,,,,,,
35:53.2,35:54.5,148,,,,Hostess_W01,Hostess_W01,你得,nǐ dé ,You should,couple,,,,,,,,,,,,,,,,,,,,,
35:54.7,35:55.6,149,,,,Husband_W01_AH,Husband_W01_AH,我会对你好的,wǒ huì duì nǐ hǎo de,I will be nice to you,antagonist,,,,,,,,,,self,+ve,judgement,invoke,irrealis,,会,,,contract:proclaim,会,
35:56.9,35:57.4,150,O,,,Hostess_W01,Hostess_W01,小心,,Be careful,couple,,,,,,,,,,,,,,,,,,,,,
35:57.2,35:58.8,151,O,I,S,M_Bai_W01,M_Bai_W01,牵着手..回家吧,,Holding hands.. go home,couple,,,,,,,,,,,,,,,,,,,,,
36:02.5,36:38.3,151,,,,voiceover,,voiceover,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
